num__CropDays,num__SoilMoisture,num__temperature,num__Humidity,cat__CropType_Coffee,cat__CropType_Garden Flowers,cat__CropType_Groundnuts,cat__CropType_Maize,cat__CropType_Paddy,cat__CropType_Potato,cat__CropType_Pulse,cat__CropType_Sugarcane,cat__CropType_Wheat
-1.1813357283410157,0.2826670271165092,0.1468907578504535,-1.0178135447000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1344865407687132,-1.0594433872568274,0.004080298829179249,-0.617299782575712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3848995396118736,0.8750829522109899,0.36110644638236483,-0.8843089573252476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3380503520395711,-0.9545910111339105,-0.49575630774528057,1.7412812610451853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5722962899010835,-1.007017199195369,0.5039169054036391,-1.1068166029498605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3146257582534199,1.7191445800004712,-0.2815406192133692,-1.1513181320747832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.41153664911726856,-0.7973124469495352,0.004080298829179249,0.2727307999227398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4818104304757223,-1.0542007684506816,0.1468907578504535,-1.0178135447000154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.22092738310881493,0.8645977145986982,-0.42435107823464346,1.6077766736704175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0835923361111512,0.7649879572819271,-0.49575630774528057,2.0527919649196433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7863301496956885,-0.902164823072452,0.1468907578504535,-0.43929366607602166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3646874615449661,0.25121131427963417,-0.2815406192133692,-1.1068166029498605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3380503520395711,0.25121131427963417,0.1468907578504535,-0.9733120155750927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3218832910579232,-0.43557174932547177,-0.49575630774528057,1.1627613824211915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7160563683372347,0.25121131427963417,-0.2101353897027321,1.1627613824211915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.9809844327894017,0.29839488353494675,0.28970121687172773,-0.17228449132648613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5052350242618735,-1.0542007684506816,-0.138730160192095,-0.9288104864501702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2750341034856207,-0.37790294245786743,0.004080298829179249,-0.617299782575712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.712843852617991,-1.3215743275641199,0.07548552833981637,-0.9733120155750927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.17407819553651244,-0.9283779171031813,0.004080298829179249,-0.17228449132648613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.308928745795519,0.25121131427963417,0.2182959873610906,-0.2167860204514087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0407881656241085,-0.9441057735216188,-0.2815406192133692,-1.0178135447000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01331855475269748,3.082225469598391,-0.2815406192133692,-1.0623150738249378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.24435197689496618,-0.325476754396409,-0.35294584872400636,-0.8843089573252476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.137699056487957,-0.48275531858078435,-0.35294584872400636,1.1182598532962689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.17407819553651244,1.5618660158160957,1.2179692005100102,-0.2612875495763313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2475644926142099,-0.37790294245786743,-0.42435107823464346,1.3852690280458044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1344865407687132,0.7964436701188022,-0.709971996277192,1.2962659697959593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.806542227762596,-0.9545910111339105,-0.49575630774528057,1.3852690280458044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1579111345548645,0.3036375023410926,0.5753221349142762,-1.0623150738249378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9034531186264446,-0.2730505663349505,0.07548552833981637,-0.12778296220156354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.3485204005633182,1.4045874516317203,0.7181325939355504,0.2727307999227398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5957208836872347,0.5028570169746348,0.36110644638236483,-0.6618013117006346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.26777657068111743,1.352161263570262,0.7181325939355504,-1.1068166029498605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.17407819553651244,-0.9441057735216188,-0.5671615372559177,1.3852690280458044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3380503520395711,0.29839488353494675,0.07548552833981637,-0.8843089573252476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4317487271841761,0.8278993829556772,-0.35294584872400636,1.8302843192950304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6692071807649322,-0.23110961588578374,0.36110644638236483,-0.8843089573252476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.058515746952359,1.451771020887033,0.004080298829179249,-0.7953058990754024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.033530632819605,-1.4054562284624534,-0.42435107823464346,0.9402537367965786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8566039310541421,-0.5351815066422428,0.1468907578504535,-1.1958196611997056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1611236502741082,0.14635893815671722,-0.2815406192133692,1.3852690280458044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2007153050419074,-0.8549812538171395,-0.5671615372559177,1.8302843192950304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.033530632819605,-0.5928503135098472,-0.6385667667665548,1.2962659697959593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.712843852617991,-0.902164823072452,-0.6385667667665548,1.3852690280458044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2516095096994695,-0.4303291305193259,0.2182959873610906,-0.839807428200325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2912011644672687,-0.9755614863584939,-0.2101353897027321,-0.9288104864501702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47859791475647856,-0.3307193732025548,0.36110644638236483,-0.8843089573252476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6425700712595372,-0.9441057735216188,0.5753221349142762,-1.1958196611997056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.45838583668957106,1.2630367438657826,-0.2101353897027321,-1.0623150738249378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01010603903345376,-0.7973124469495352,0.28970121687172773,-0.5727982534507894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.111061946982562,0.8016862889249481,0.5039169054036391,0.7177460911719656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.38811205533111737,-0.902164823072452,-0.5671615372559177,1.65227820279534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2750341034856207,0.7754731948942188,-0.49575630774528057,1.2962659697959593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.24435197689496618,-1.4264267036870368,0.7181325939355504,-1.0623150738249378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.645782586978781,-1.007017199195369,-0.2815406192133692,-1.0178135447000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3557779333678215,1.83448219373568,0.5039169054036391,-0.4837951952009443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.10380441417805873,-0.2730505663349505,-0.6385667667665548,1.8302843192950304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5020225085426299,-0.8549812538171395,-0.49575630774528057,1.1627613824211915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01331855475269748,-0.8969222042663062,0.1468907578504535,-0.9288104864501702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.619145477473386,0.869840333404844,0.2182959873610906,-1.0623150738249378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.22092738310881493,-0.1839260466304711,-0.6385667667665548,0.9847552659215012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.806542227762596,-0.2730505663349505,0.6467273644249133,0.1837277416728946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.137699056487957,-0.16819819021203358,-0.2101353897027321,0.8512506785467334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4818104304757223,1.928849332246305,-0.138730160192095,-0.9288104864501702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9236651966933521,-0.6033355511221389,-0.709971996277192,1.3852690280458044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7160563683372347,-0.9545910111339105,0.28970121687172773,-0.3057890787012539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7362684464041422,0.5133422545869265,0.004080298829179249,-0.8843089573252476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.5020225085426299,0.7230470068327604,-0.2815406192133692,0.9402537367965786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.739480962123386,-0.01091962602765818,0.004080298829179249,-0.9288104864501702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5431746836570315,1.4412857832747412,0.5039169054036391,0.2727307999227398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0908498689156545,-1.1171121941244317,-0.2815406192133692,1.1627613824211915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9236651966933521,1.5618660158160957,0.004080298829179249,-0.8843089573252476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.29441368018651237,1.037604135201511,-0.138730160192095,-1.0623150738249378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1344865407687132,-0.3831455612640133,0.2182959873610906,-0.43929366607602166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7362684464041422,-0.4303291305193259,-0.49575630774528057,1.6077766736704175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5254471023287811,1.0271188975892194,0.1468907578504535,-0.9733120155750927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4818104304757223,0.35082107159640524,-0.2815406192133692,1.1627613824211915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2007153050419074,0.14635893815671722,-0.42435107823464346,1.1627613824211915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5722962899010835,-1.284875995921099,-0.49575630774528057,1.3852690280458044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7596930401902935,-1.001774580389223,0.1468907578504535,-1.0178135447000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5052350242618735,0.2459686954734883,0.36110644638236483,-0.8843089573252476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0173635718379572,-0.2730505663349505,0.07548552833981637,-0.8843089573252476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6894192588318397,-0.37790294245786743,-0.5671615372559177,1.2072629115461142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.044000681343352,1.042846754007657,0.7181325939355504,-0.17228449132648613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.552084211834176,-0.8759517290417228,0.28970121687172773,-0.2167860204514087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9236651966933521,-0.2730505663349505,1.075158741488736,-1.2403211903246283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3178382739726636,1.2892498378965118,-0.138730160192095,-1.0178135447000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9705143842656546,-0.37790294245786743,0.432511675893002,1.8302843192950304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8768160091210497,1.037604135201511,1.075158741488736,-0.39479213695109905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.19750278932266369,0.35082107159640524,0.1468907578504535,-0.9288104864501702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1304415236834537,-0.2730505663349505,0.07548552833981637,-0.8843089573252476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19750278932266369,1.446528402080887,-0.06732493068145787,-1.0178135447000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.480158435103081,1.0952729420691154,-0.2101353897027321,-0.8843089573252476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5286596180480247,-1.4264267036870368,-0.5671615372559177,1.2962659697959593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.2927616848138714,-0.0685884328952625,-0.5671615372559177,-0.4837951952009443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8299668215487472,0.7125617692204687,-0.49575630774528057,1.2962659697959593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.392157072416377,1.5618660158160957,-0.138730160192095,-0.2167860204514087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.36147494582572237,-0.325476754396409,0.6467273644249133,-0.3502906078261765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.871118996663149,2.437383356442452,0.7181325939355504,-1.0623150738249378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.900240602907201,-1.2743907583088072,-0.49575630774528057,1.1627613824211915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.12722900796420997,2.0861278964306806,-0.138730160192095,-1.0178135447000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5254471023287811,-0.2730505663349505,-0.138730160192095,-0.7953058990754024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4155816662025282,-0.01091962602765818,-0.06732493068145787,1.3852690280458044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17407819553651244,0.29839488353494675,-0.709971996277192,1.2962659697959593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4890679632802257,-0.5351815066422428,0.5039169054036391,0.22822927079781719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3848995396118736,-0.9493483923277647,-0.138730160192095,-0.9733120155750927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.606190932210982,1.3364334071518245,0.1468907578504535,0.4062353872975075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.512492557066377,-0.9965319615830773,0.36110644638236483,0.31723232904766235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.9341352452170992,-1.007017199195369,0.36110644638236483,-0.038779903951718354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.552084211834176,-0.5351815066422428,0.004080298829179249,-0.8843089573252476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34126286775881487,-0.37790294245786743,-0.49575630774528057,0.9847552659215012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7629055559095372,-1.1695383821858902,-0.2815406192133692,1.1627613824211915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.044000681343352,1.352161263570262,-0.49575630774528057,1.2517644406710366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9034531186264446,-1.4002136096563076,-0.2815406192133692,-1.0623150738249378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06016774232499996,1.3469186447641162,-0.7813772257878291,1.2962659697959593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.2782466192048645,-0.2415948534980754,0.004080298829179249,0.5842415037971979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8533914153348985,1.8397248125418257,0.07548552833981637,-0.6618013117006346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0407881656241085,-0.902164823072452,-0.42435107823464346,1.3852690280458044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4317487271841761,1.2997350755088035,-0.06732493068145787,-0.9288104864501702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1344865407687132,0.12014584412598799,0.5753221349142762,-0.7508043699504798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1579111345548645,0.7387748632511979,0.004080298829179249,0.6287430329221205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.47859791475647856,-0.7081879272450557,0.07548552833981637,-1.0178135447000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4349612429034198,2.3482588367379726,-0.2101353897027321,-1.0178135447000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8097547434818397,-0.902164823072452,-0.42435107823464346,1.2517644406710366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6926317745510835,1.8764231441848465,0.1468907578504535,-0.8843089573252476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3218832910579232,0.24072607666734244,-0.42435107823464346,1.1627613824211915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01331855475269748,-0.9912893427769315,-0.6385667667665548,1.9192873775448756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0746828079340065,-0.9441057735216188,0.432511675893002,-0.3057890787012539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7863301496956885,-1.007017199195369,-0.138730160192095,-0.9733120155750927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3146257582534199,-1.3320595651764116,-0.42435107823464346,1.2962659697959593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8533914153348985,-0.37790294245786743,-0.49575630774528057,1.3852690280458044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.22092738310881493,-1.3792431344317242,-0.49575630774528057,1.3852690280458044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5722962899010835,-0.9545910111339105,-0.06732493068145787,-0.2167860204514087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.298458697271772,2.0861278964306806,-0.2815406192133692,-0.43929366607602166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.22092738310881493,-0.2730505663349505,0.6467273644249133,-0.8843089573252476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2007153050419074,0.25121131427963417,-0.06732493068145787,-0.9288104864501702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4349612429034198,2.0284590895630763,0.004080298829179249,-0.9733120155750927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9939389780518059,-0.2730505663349505,-0.709971996277192,1.8302843192950304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.204760322127167,-0.9441057735216188,-0.35294584872400636,0.9402537367965786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4155816662025282,0.25121131427963417,0.36110644638236483,-0.43929366607602166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.137699056487957,3.082225469598391,0.5039169054036391,-0.2167860204514087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.231397431632562,-0.9545910111339105,-0.49575630774528057,1.1627613824211915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03674314853884872,1.5041972089484914,-0.2101353897027321,-0.8843089573252476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5989333994064785,-0.5351815066422428,-0.2815406192133692,-1.1068166029498605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8533914153348985,1.5618660158160957,1.1465639709993731,-0.39479213695109905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8566039310541421,1.352161263570262,-0.6385667667665548,1.1182598532962689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3848995396118736,1.5618660158160957,-0.2815406192133692,-1.0623150738249378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.699889307355587,0.39800464085171783,0.2182959873610906,0.2727307999227398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.10701692989730245,1.9812755203077634,-0.2101353897027321,-0.7953058990754024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.900240602907201,-1.3215743275641199,-0.2101353897027321,-0.39479213695109905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.15065360175036122,-0.9493483923277647,-0.138730160192095,-0.9288104864501702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3146257582534199,-0.2730505663349505,0.7181325939355504,-0.839807428200325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9737268999848984,-0.4303291305193259,-0.709971996277192,1.8302843192950304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.10380441417805873,0.869840333404844,0.004080298829179249,-0.9733120155750927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8566039310541421,-0.37790294245786743,0.28970121687172773,-0.2167860204514087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8097547434818397,0.29839488353494675,0.1468907578504535,-0.7953058990754024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3848995396118736,-0.42508651171318007,-0.42435107823464346,1.3852690280458044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9503023061987471,-0.902164823072452,0.36110644638236483,-0.43929366607602166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06016774232499996,0.2826670271165092,-0.06732493068145787,-0.839807428200325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
